investor_id,investor_name_canonical,investor_type,hq_country,founded_year,aum_usd_m,is_active,source_system,last_updated_ts_raw
INV0022457,Fortune Sirius Holdings,VC,CN,2006,2137,Y,REF_FEED_B,2024-12-24 13:54:11
INV0007154,Royal Kings Management,VC,NO,1973,1431,Y,REF_FEED_A,2023-09-21 21:19:37
INV0005655,Vanguard Gamma Investment Partners,HEDGE_FUND,US,1999,7252,Y,REF_FEED_B,21-May-2024 13:25:52
INV0000721,Nexus Growth Partners,PE,US,2008,5880,Y,MANUAL,2024-02-07 10:53:35
INV0012587,Bayshore Jupiter Group,VC,IE,2009,3804,Y,REF_FEED_A,2024-12-03 21:50:00
INV0011808,Guardian Royal Investment Partners,VC,FI,1968,5952,Y,REF_FEED_A,2023-04-12 01:59:52
INV0024476,Coastal Pinehill Asset Management,SOVEREIGN_FUND,NL,1971,4818,Y,REF_FEED_A,1663356474000
INV0004808,Cascade Venture Group,VC,DK,2016,13069,Y,REF_FEED_A,2023-11-30 14:15:58
INV0014541,Alpha Apex Private Equity,ANGEL,CA,1967,4287,Y,REF_FEED_B,09-Jun-2024 17:41:43
INV0006085,National Kings Private Equity,PE,IE,1995,3616,Y,REF_FEED_B,09-Jul-2024 06:28:56
INV0010019,Titan Redwood Advisors,PE,IE,1959,7017,Y,MANUAL,2023-07-26 12:38:27
INV0001329,Noble Unity Management,HEDGE_FUND,FI,1976,1359,Y,REF_FEED_B,2022-08-18 00:22:07
INV0011452,Pinehill Synergy Asset Management,VC,CN,1989,1022,Y,REF_FEED_A,2022-03-20 12:42:26
INV0018095,Quantum Summit Ventures,VC,NL,1978,702,Y,REF_FEED_A,1722488209000
INV0022807,Sigma Liberty Associates,VC,US,2009,2113,Y,REF_FEED_B,2023-12-22 10:10:09
INV0010036,Imperial Goldpoint Private Equity,PE,FI,2012,8239,Y,MANUAL,2023-09-01 08:54:36
INV0006809,Titan Phoenix Group,VC,SE,2018,1222,Y,MANUAL,16/03/2024 07:27:19
INV0016342,Zenith Horizon Holdings,PE,FI,1987,N/A,Y,REF_FEED_A,1731129860000
INV0016120,Summit Crown Asset Management,VC,JP,2006,$982,Y,REF_FEED_A,2024-04-29 02:59:23
INV0022667,Greenfield Aurora Group,ANGEL,CN,1970,1856,Y,REF_FEED_B,16-May-2024 11:08:50
INV0009656,Jubilee Horizon Investment Partners,VC,CN,2012,7698,Y,MANUAL,01/13/2022 08:26:13
INV0017111,Mountainview Luminous Group,VC,DE,2017,4653,Y,REF_FEED_B,2024-06-20 12:19:10
INV0023023,Delta Capital Investments,CORP_VENTURE,IN,1956,"3,247",Y,MANUAL,11/21/2022 06:30:47
INV0020141,Empire Coastal Capital Partners,PE,GB,1958,9535,Y,REF_FEED_B,08-Sep-2022 15:24:16
INV0003700,Ignite Frontier Equity,PE,DK,1970,7161,Y,REF_FEED_B,2023-02-04 08:13:32
INV0023382,Lakefront Westwood Equity,ANGEL,JP,2008,444,Y,MANUAL,2024-02-22 20:28:13
INV0021548,National Frontier Capital Partners,VC,IN,1985,1103,Y,REF_FEED_A,2022-02-28 05:09:17
INV0022756,Riverside Apex Capital Partners,VC,DE,1955,137,Y,REF_FEED_A,2024-07-11 13:07:49
INV0021360,Apex Frontier Equity,PE,SG,2011,2533,Y,REF_FEED_B,21-Jul-2023 16:11:47
INV0012171,Eclipse Genesis Investment Partners,SOVEREIGN_FUND,BE,1955,7875,Y,REF_FEED_A,2023-01-03 02:38:36
INV0003980,Catalyst Equity,VC,SG,1961,3559,Y,REF_FEED_A,2024-07-08 00:33:42
INV0019395,Genesis Regal Asset Management,PE,CH,1996,12181,Y,REF_FEED_B,2022-11-28 13:09:25
INV0011444,Synergy Guardian Group,SOVEREIGN_FUND,FR,1955,10461,Y,REF_FEED_A,1723716501000
INV0019446,Diamond Cedarpoint Investments,SOVEREIGN_FUND,CH,2003,2036,Y,REF_FEED_A,2023-11-02 01:37:35
INV0007659,Insight Luminous Advisors,VC,GB,1950,10725,Y,REF_FEED_B,30-Jul-2022 14:57:49
INV0018647,Granite Vertex Capital Partners,PE,SG,1989,524,Y,MANUAL,2024-09-10 13:06:04
INV0003449,Insight Equity Partners,PE,AE,2006,2990,N,REF_FEED_B,2022-04-09 20:44:10
INV0016416,Luminous Keystone Group,ANGEL,JP,1999,171,Y,REF_FEED_B,2024-04-30 20:54:41
INV0006536,Pinnacle Eastgate Equity,PE,BE,2001,10260,Y,REF_FEED_A,1712944077000
INV0012348,Southpoint Keystone Ventures,ANGEL,CN,2021,2140,Y,REF_FEED_B,2022-07-05 19:52:13
INV0010799,Bayshore Crown Equity,VC,CA,2010,760,Y,MANUAL,2023-04-08 15:30:20
INV0015557,Valleypoint Vertex Asset Management,VC,LU,1963,1950,Y,REF_FEED_A,2024-04-27 21:16:14
INV0003411,Atlas Holdings,VC,IN,1985,8929,Y,REF_FEED_A,1670054795000
INV0012122,Highland Westwood Equity,HEDGE_FUND,US,1956,1144,Y,REF_FEED_B,06-Feb-2024 03:31:13
INV0009580,Evergreen Bayshore Fund,ANGEL,NO,1969,745,Y,REF_FEED_B,21-Apr-2024 10:38:48
INV0003166,Pinnacle Pinehill Growth Partners,CORP_VENTURE,SG,1960,2079,Y,MANUAL,23/02/2024 14:44:04
INV0010480,Zenith Matrix Management,CORP_VENTURE,AE,2005,3951,Y,REF_FEED_A,2024-08-06 18:28:06
INV0018776,Alpha Fortune Private Equity,VC,IN,1997,498,Y,REF_FEED_A,2022-12-27 04:23:02
INV0018970,Capital Horizon Advisors,VC,FR,2017,11401,Y,REF_FEED_A,2024-11-17 13:56:26
INV0003848,Prime Equity Private Equity,ANGEL,FR,1965,443,Y,REF_FEED_A,2024-05-24 20:32:42
INV0007783,Majestic Liberty Group,CORP_VENTURE,NL,1989,2904,Y,REF_FEED_A,2022-11-04 04:11:24
INV0014443,Greenfield Whitehorse Growth Partners,PE,FI,2007,"2,527",Y,REF_FEED_A,2023-06-28 23:00:48
INV0013241,Bayshore Endeavor Partners,PE,SE,2019,3280,Y,REF_FEED_B,02-Feb-2024 17:41:22
INV0002075,Catalyst Asset Management,VC,CN,1993,2773,Y,REF_FEED_B,23-Jan-2022 17:48:05
INV0020136,Stratos Beta Partners,VC,LU,2014,30979,Y,REF_FEED_A,2023-12-16 10:42:02
INV0011397,Vanguard Northbridge Holdings,VC,JP,1972,950,Y,REF_FEED_B,13-Nov-2024 17:33:54
INV0018284,Pinnacle Riverside Equity,PE,US,1951,1041,Y,REF_FEED_A,2023-03-06 05:18:55
INV0004511,Beacon Polaris Group,HEDGE_FUND,NO,1967,8097,Y,REF_FEED_A,2022-11-08 21:28:31
INV0010865,Vanguard Beacon Associates,VC,FR,1977,1385,Y,REF_FEED_B,25-Nov-2022 13:40:34
INV0004058,Southpoint Mountainview Investment Partners,ANGEL,US,1979,33380,Y,MANUAL,2022-05-19 12:53:23
INV0006926,Vanguard Greenfield Growth Partners,ANGEL,FI,1805,5301,Y,REF_FEED_B,2022-01-02 14:20:55
INV0013428,Meridian Frontier Associates,HEDGE_FUND,FR,1961,1313,Y,MANUAL,2022-03-02 05:26:58
INV0017312,Alpha Kinetic Equity,CORP_VENTURE,JP,1997,542,Y,MANUAL,24/02/2023 00:46:04
INV0024682,Horizon Unity Advisors,VC,IE,2005,784,N,REF_FEED_A,2023-11-03 20:50:54
INV0006481,Eastgate Delta Investments,CORP_VENTURE,CH,2015,7827,Y,REF_FEED_B,14-Apr-2024 00:46:49
INV0002222,Oakwood Catalyst Capital,PE,AU,2006,6088,Y,REF_FEED_A,2022-08-22 18:07:22
INV0003659,Riverside Coastal Management,ANGEL,CA,1988,3398,Y,MANUAL,02/02/2024 16:29:52
INV0000258,Vector Fund,PE,JP,1957,3308,Y,REF_FEED_A,2024-06-16 04:59:39
INV0020498,Eclipse Riverside Capital,PE,FI,2000,2087,Y,MANUAL,2023-04-30 12:16:35
INV0003395,Unity Lowland Capital Partners,PE,JP,2013,4635,Y,MANUAL,07/22/2022 19:22:49
INV0018674,Royal Sapphire Associates,PE,NL,1969,1775,N,REF_FEED_A,2022-10-10 04:33:33
INV0002203,Gamma Kings Investment Partners,VC,CH,1952,2695,Y,REF_FEED_A,2023-03-08 12:52:15
INV0020293,Fusion Delta Investment Partners,VC,US,2008,935,Y,REF_FEED_A,2024-01-26 12:59:09
INV0013801,Alpha Kings Private Equity,VC,DE,2019,"$1,939",Y,REF_FEED_B,26-Sep-2023 06:34:11
INV0021384,Silverstone Ironwood Management,VC,SE,1980,2886,Y,REF_FEED_B,23-Aug-2022 11:13:04
INV0012839,Delta Kings Advisors,ANGEL,CA,2021,11059,Y,MANUAL,05/27/2022 05:39:09
INV0004668,Pinehill Bluerock Ventures,CORP_VENTURE,IE,1977,1068,Y,REF_FEED_A,2023-08-13 23:05:25
INV0008391,Granite Nexus Growth Partners,VC,GB,2019,5685,Y,REF_FEED_A,2023-07-27 15:15:47
INV0011837,Southpoint Jupiter Equity,VC,JP,1953,14196,Y,MANUAL,2023-06-29 20:49:32
INV0014187,Orion Coastal Asset Management,PE,NL,2014,5995,Y,REF_FEED_B,26-Aug-2022 20:06:35
INV0012527,Sirius Cedarpoint Ventures,VC,DK,1976,15790,Y,REF_FEED_A,2023-09-02 01:50:17
INV0016276,Nova Pacific Asset Management,CORP_VENTURE,,1993,587,Y,REF_FEED_A,2024-02-15 19:06:27
INV0014602,Pinehill Aurora Investment Partners,VC,LU,1995,17056,Y,REF_FEED_A,2023-08-19 22:00:07
INV0020791,Southpoint Zenith Management,PE,IN,2018,"2,553",N,REF_FEED_A,2024-08-18 04:12:50
INV0014803,Eclipse Redwood Private Equity,PE,FR,2009,9766,Y,REF_FEED_B,15-May-2022 00:19:58
INV0017666,Granite Pinehill Private Equity,VC,FI,1984,2979,Y,REF_FEED_B,2023-03-19 11:30:25
INV0005346,Luminous Gamma Capital Partners,SOVEREIGN_FUND,FI,1968,35640,Y,REF_FEED_B,01-Apr-2023 21:29:59
INV0010711,Jupiter Lakefront Group,PE,DK,1993,1269,Y,REF_FEED_A,2024-11-12 01:25:02
INV0020413,Stratos Empire Capital,HEDGE_FUND,FR,1994,738,Y,REF_FEED_B,15-May-2022 01:14:39
INV0019205,Beacon Synergy Equity,PE,US,1998,1961,Y,REF_FEED_B,21-Feb-2024 23:01:54
INV0022316,Regal Pacific Investments,VC,LU,1998,$3955,Y,REF_FEED_A,2023-05-25 01:41:16
INV0000485,Luminous Equity,PE,GB,1956,9457,Y,REF_FEED_A,2022-11-04 06:07:17
INV0008451,Majestic Sterling Advisors,VC,CH,1985,16772,Y,REF_FEED_B,21-Sep-2022 21:27:50
INV0000360,Cascade Investments,CORP_VENTURE,BE,1985,4499,Y,REF_FEED_A,2024-06-17 06:19:07
INV0003734,Mountainview Guardian Investments,PE,DK,2004,53448,Y,REF_FEED_A,1688922956000
INV0000844,Delta Jubilee Holdings Holdings,HEDGE_FUND,DK,2018,3839,N,REF_FEED_B,23-Dec-2022 01:57:34
INV0010919,Orion Capital Growth Partners,ANGEL,DK,2012,4865,Y,REF_FEED_A,2023-06-10 05:45:05
INV0011370,Noble Olympic Equity,CORP_VENTURE,AU,1957,1077,N,REF_FEED_A,2022-08-22 10:24:51
INV0018306,Bluerock Polaris Private Equity,ANGEL,AE,2015,1407,Y,REF_FEED_A,2023-10-26 16:20:20
INV0004323,Fusion Spectrum Capital,HEDGE_FUND,DK,2018,2243,Y,MANUAL,2023-07-13 01:07:25
INV0017041,Kings Genesis Growth Partners,PE,GB,2003,3659,Y,REF_FEED_A,2023-12-20 19:55:08
INV0012382,Spectrum Apex Private Equity,PE,NO,2003,37377,Y,REF_FEED_B,21-May-2022 06:06:06
INV0015552,Evergreen Kings Associates,ANGEL,AU,1976,3369,Y,REF_FEED_B,17-Apr-2023 14:10:58
INV0005048,Prime Capital Investment Partners,VC,,1988,9969,Y,REF_FEED_A,2023-10-14 10:15:46
INV0002528,Sigma Lakefront Group,CORP_VENTURE,CA,1998,1900,Y,REF_FEED_A,2023-05-17 00:41:15
INV0021526,Keystone Catalyst Group,ANGEL,CN,1953,406,Y,MANUAL,02/01/2023 17:26:39
INV0017116,Sirius Diamond Growth Partners,VC,NL,1981,586,Y,REF_FEED_A,2023-05-11 04:53:23
INV0012188,Fortune Phoenix Growth Partners,PE,JP,1976,"3,519",Y,REF_FEED_A,2023-09-14 23:24:31
INV0024819,Venture Sapphire Group,PE,CA,1957,1487,Y,MANUAL,2024-08-04 16:41:56
INV0001924,Beta Pinnacle Holdings,PE,FR,2011,"1,979",Y,REF_FEED_A,2024-01-05 00:02:55
INV0009052,Unity Westwood Advisors,VC,NL,1982,898,Y,MANUAL,12/06/2023 11:39:28
INV0023399,Matrix Stratos Investments,VC,FR,1974,9524,Y,MANUAL,2024-05-31 08:42:28
INV0005854,Noble National Fund,CORP_VENTURE,BE,1999,4447,Y,MANUAL,2023-10-17 22:32:46
INV0002451,Genesis Kings Advisors,ANGEL,NO,1997,2726,Y,REF_FEED_B,2023-09-25 17:53:41
INV0009990,Nova Venture Holdings,ANGEL,AE,1954,128,Y,REF_FEED_B,05-Jan-2023 14:17:44
INV0008618,Lighthouse Quantum Investments,VC,GB,2006,4115,Y,REF_FEED_A,2023-08-15 19:10:57
INV0019808,Midland Apex Group,CORP_VENTURE,US,1992,2228,Y,MANUAL,2022-03-16 15:44:31
INV0020399,Vanguard Aurora Investment Partners,VC,JP,1984,13035,Y,REF_FEED_B,29-Oct-2022 02:42:48
INV0006189,Prime Beacon Group,ANGEL,LU,1951,4078,Y,REF_FEED_B,16-Jul-2024 14:46:17
INV0007470,Aurora Pacific Holdings,VC,SG,1988,4490,Y,REF_FEED_A,2024-02-14 10:35:36
INV0004703,Olympic Terra Asset Management,PE,IN,1962,2277,Y,REF_FEED_A,2022-11-01 03:50:08
INV0004227,Polaris National Asset Management,ANGEL,CA,1973,2189,Y,REF_FEED_A,2024-10-01 04:37:35
INV0020168,Apex Capital Ventures,ANGEL,AE,1956,15770,Y,REF_FEED_A,2024-06-05 00:09:58
INV0001490,Equity Growth Partners,CORP_VENTURE,JP,1989,9464,N,REF_FEED_A,1706085792000
INV0000739,Redwood Empire Advisors,PE,FR,1969,1831,Y,REF_FEED_B,08-Mar-2022 19:37:02
INV0023959,Liberty Vanguard Asset Management,VC,NL,1992,15920,Y,REF_FEED_B,2024-02-14 02:31:21
INV0023813,Cascade Phoenix Equity,PE,NL,1973,6243,Y,REF_FEED_B,18-Dec-2023 12:10:02
INV0016658,Crown Imperial Partners,VC,FR,1965,2115,Y,REF_FEED_B,2022-07-09 23:00:01
INV0020438,Bluerock Beta Management,PE,DE,1958,2297,Y,REF_FEED_B,2024-07-03 18:08:39
INV0005287,Nova Beacon Holdings,ANGEL,BE,2018,14148,Y,REF_FEED_B,04-Aug-2023 19:39:13
INV0019378,Blackridge Orion Growth Partners,HEDGE_FUND,LU,1965,3299,Y,MANUAL,2023-12-22 17:00:11
INV0015069,Westwood Redwood Capital,VC,US,2006,7415,Y,REF_FEED_B,20-May-2022 12:54:47
INV0003567,Sapphire Redwood Asset Management,CORP_VENTURE,FI,2013,1873,Y,MANUAL,2023-07-13 22:15:25
INV0011199,Apex Insight Holdings,ANGEL,AE,1962,5819,Y,REF_FEED_A,2024-11-11 13:41:49
INV0004116,Sigma Partners,HEDGE_FUND,DK,2004,943,Y,REF_FEED_B,17-Dec-2022 22:41:06
INV0020153,Orion Harbor Group,HEDGE_FUND,NO,1992,2563,Y,REF_FEED_A,2024-05-03 16:31:32
INV0012222,Quantum Granite Partners,VC,AU,2010,2295,Y,REF_FEED_A,2024-11-19 14:00:41
INV0009792,Legacy Lowland Private Equity,CORP_VENTURE,CA,1999,1084,Y,REF_FEED_A,2024-03-14 22:34:29
INV0017680,Pinnacle Gamma Holdings,VC,AE,1983,21302,Y,REF_FEED_B,25-Feb-2024 23:06:58
INV0006979,Spectrum Jupiter Group,CORP_VENTURE,SG,1959,4540,Y,REF_FEED_A,2024-08-08 18:45:50
INV0000767,Quantum Horizon Investments,CORP_VENTURE,NO,1955,3086,Y,MANUAL,2024-11-23 19:48:40
INV0004852,Synergy Beta Growth Partners,PE,DK,1959,10653,Y,REF_FEED_A,2024-02-19 18:19:23
INV0000804,Venture Northbridge Equity,PE,GB,2010,8743,Y,MANUAL,2024-06-10 07:03:56
INV0007758,Ignite Sirius Group,VC,SG,1992,3316,Y,REF_FEED_B,2023-06-18 12:06:17
INV0022452,Luminous Kings Group,PE,JP,1978,2846,Y,REF_FEED_A,2023-08-29 08:12:53
INV0017914,Nexus Lighthouse Fund,CORP_VENTURE,FI,1979,872,Y,REF_FEED_A,2024-10-21 23:24:10
INV0000335,Crown Capital,CORP_VENTURE,GB,2003,1266,Y,MANUAL,11/22/2024 16:30:59
INV0006308,Blackridge Frontier Advisors,VC,JP,1971,1040,Y,REF_FEED_A,1718791973000
INV0003129,Southpoint Empire Capital Partners,CORP_VENTURE,FI,2003,2566,Y,MANUAL,2024-01-24 23:55:27
INV0023968,Kinetic Jupiter Associates,VC,GB,1998,1976,Y,REF_FEED_B,24-Aug-2022 09:19:48
INV0014361,Equity Greenfield Partners,PE,AE,2004,4349,Y,REF_FEED_A,2022-02-17 21:58:53
INV0014844,Riverside Sigma Asset Management,HEDGE_FUND,IN,1984,3731,Y,REF_FEED_A,2023-11-10 13:12:34
INV0013067,Prime Vertex Investment Partners,PE,IE,2007,65199,Y,REF_FEED_B,21-Oct-2024 18:01:43
INV0007975,Valleypoint Pacific Advisors,PE,IE,2009,103,Y,REF_FEED_B,2023-07-03 05:23:36
INV0013701,Summit Beacon Equity,CORP_VENTURE,CN,1999,10805,Y,MANUAL,2024-11-18 11:28:35
INV0022319,Lakefront Ignite Associates,HEDGE_FUND,SG,1965,"1,254",Y,REF_FEED_A,2024-11-25 18:38:31
INV0016220,Northstar Genesis Capital,VC,IE,2012,919,Y,REF_FEED_B,07-Sep-2023 11:55:18
INV0023068,Beta Beacon Partners,VC,CN,1984,6720,Y,REF_FEED_A,2024-06-02 11:54:54
INV0015415,Vertex Keystone Partners,PE,IN,2007,2319,Y,REF_FEED_A,1727978583000
INV0003690,Venture Pacific Capital Partners,VC,SE,1993,4448,Y,MANUAL,15/12/2022 00:20:02
INV0006405,Northstar Coastal Capital Partners,PE,GB,2010,1286,Y,MANUAL,2022-08-10 11:15:04
INV0013776,Venture Greenfield Equity,SOVEREIGN_FUND,IN,1960,2022,Y,REF_FEED_A,1698756713000
INV0001062,Kings Capital Partners,VC,US,1958,9401,Y,MANUAL,2023-02-13 21:25:49
INV0003370,Silverstone Terra Investment Partners,VC,GB,1952,6544,Y,REF_FEED_B,2022-09-26 13:40:06
INV0020522,Luminous Vanguard Group,HEDGE_FUND,DE,1961,932,Y,REF_FEED_A,2023-03-24 18:54:17
INV0017584,Crown Bayshore Partners,PE,LU,1970,2970,Y,MANUAL,2024-07-14 17:08:21
INV0006286,Momentum Mountainview Partners,VC,BE,2021,$675,Y,REF_FEED_A,2023-05-12 14:34:18
INV0017784,Oakwood Eclipse Growth Partners,HEDGE_FUND,NO,2008,9962,Y,REF_FEED_A,2022-07-07 03:25:47
INV0014887,Nexus Eclipse Holdings,HEDGE_FUND,GB,1958,640,Y,REF_FEED_B,2022-10-01 17:34:34
INV0008289,Goldpoint Quantum Private Equity,VC,NL,2017,21900,Y,REF_FEED_A,2022-12-05 13:54:56
INV0017871,Bayshore Holdings,SOVEREIGN_FUND,CN,1965,3424,Y,REF_FEED_A,2023-02-08 07:21:48
INV0014433,Gamma Liberty Advisors,VC,LU,1989,4722,N,REF_FEED_A,2024-07-23 07:59:14
INV0020795,Ironwood Harbor Group,CORP_VENTURE,GB,2008,2222,Y,REF_FEED_A,2022-01-30 08:17:01
INV0008181,Insight Valleypoint Asset Management,VC,IN,1965,6378,Y,REF_FEED_B,06-Feb-2024 05:13:47
INV0018530,Stratos Synergy Management,PE,,2001,9618,Y,REF_FEED_B,23-May-2022 15:07:18
INV0001013,Synergy Ventures,PE,CH,2015,4973,Y,REF_FEED_A,2023-08-31 14:47:41
INV0003214,Kinetic Gamma Capital Partners,VC,JP,1979,1995,Y,REF_FEED_B,2024-07-16 05:58:32
INV0021108,Regal Omega Growth Partners,PE,BE,1961,10862,Y,REF_FEED_B,2024-09-04 11:54:53
INV0016262,Quantum Venture Holdings,ANGEL,AU,2017,3998,Y,REF_FEED_A,2023-02-25 04:14:24
INV0004414,Kings Eclipse Partners,ANGEL,NL,1971,2030,Y,REF_FEED_B,26-Apr-2023 02:19:51
INV0001699,Whitehorse Bayshore Group,,IE,1963,5840,Y,REF_FEED_B,26-Jul-2024 20:48:36
INV0008461,Midland Highland Group,ANGEL,LU,1972,4239,Y,REF_FEED_A,2024-05-05 22:56:25
INV0013626,Delta Stellar Investments,PE,US,1983,715,Y,REF_FEED_A,2023-02-12 11:17:19
INV0020408,Gamma Coastal Private Equity,VC,DK,1974,18184,Y,REF_FEED_A,2023-02-11 17:55:13
INV0003255,Goldpoint Quantum Asset Management,PE,FR,1996,12640,Y,REF_FEED_A,2024-12-12 07:49:02
INV0002924,Keystone Legacy Capital Partners,CORP_VENTURE,CN,1995,3861,Y,MANUAL,2024-07-14 14:46:06
INV0020248,Horizon Stratos Investments,PE,IN,2001,7525,Y,REF_FEED_A,2024-05-19 20:39:34
INV0011051,Lowland Bayshore Private Equity,VC,NL,1964,6626,Y,REF_FEED_B,22-Apr-2024 19:19:42
INV0013642,Equity Valleypoint Investment Partners,PE,DK,1970,2626,Y,REF_FEED_B,15-Mar-2024 23:22:35
INV0013682,Regal Stellar Ventures,VC,DK,2018,2419,Y,REF_FEED_B,15-Jul-2023 14:41:41
INV0017498,Guardian Venture Investments,ANGEL,NO,2014,4419,N,REF_FEED_B,2023-01-26 19:27:05
INV0018732,Granite Polaris Equity,VC,NL,1954,2067,Y,REF_FEED_A,2024-09-01 22:42:23
INV0016817,Regal Zenith Advisors,ANGEL,CN,2017,5483,Y,REF_FEED_A,2024-08-10 09:30:15
INV0022042,Global Titan Fund,HEDGE_FUND,AU,1980,4308,Y,MANUAL,10/12/2024 11:53:59
INV0019169,Pinnacle Phoenix Investment Partners,PE,IN,1959,1024,N,MANUAL,05/31/2024 12:48:26
INV0002054,Kings Vanguard Ventures,VC,DK,1984,5675,Y,REF_FEED_A,2022-07-20 12:36:52
INV0007919,Titan Global Ventures,VC,FI,1952,6054,Y,MANUAL,2022-11-10 10:02:10
INV0019772,Ironwood Greenfield Growth Partners,SOVEREIGN_FUND,US,1966,7089,Y,REF_FEED_A,2023-06-21 16:17:54
INV0013421,Polaris Endeavor Management,VC,CH,2012,10513,Y,REF_FEED_A,2022-12-21 06:08:12
INV0004422,Oakwood Harbor Asset Management,HEDGE_FUND,CH,1964,413,Y,REF_FEED_A,2024-02-13 13:36:40
INV0015179,Equity Imperial Partners,PE,NL,2006,1888,Y,REF_FEED_B,2024-04-06 01:30:42
INV0011433,Evergreen Valleypoint Management,VC,AE,1971,1892,Y,REF_FEED_A,2023-05-10 07:23:45
INV0016948,Omega Apex Growth Partners,PE,AU,2013,31809,Y,MANUAL,06/20/2024 10:40:45
INV0017780,Spectrum Catalyst Investment Partners,VC,FI,1994,1507,N,REF_FEED_B,2022-06-14 19:27:39
INV0007347,Sterling Northbridge Holdings,VC,SG,1981,1252,Y,REF_FEED_B,21-Apr-2024 05:59:29
INV0002546,Liberty Bluerock Fund,PE,CN,1954,2068,Y,REF_FEED_B,2024-09-07 02:33:24
INV0010286,Capital Mountainview Private Equity,CORP_VENTURE,IE,2011,8781,Y,REF_FEED_B,03-Jun-2024 22:55:51
INV0012321,Ignite Northstar Growth Partners,PE,SG,1984,25115,Y,REF_FEED_A,2024-06-19 06:26:58
INV0005654,Vector Guardian Asset Management,HEDGE_FUND,FR,2000,1288,Y,REF_FEED_A,2023-09-10 06:05:29
INV0000102,Northbridge Ventures,VC,BE,1969,5315,Y,MANUAL,2022-06-04 06:24:51
INV0011214,Spectrum Eclipse Capital Partners,CORP_VENTURE,SG,2017,262,Y,REF_FEED_B,2023-05-23 08:48:17
INV0023991,Lowland Gamma Holdings,CORP_VENTURE,BE,1982,4921,Y,REF_FEED_A,1692575638000
INV0000134,Alpha Investments,VC,DK,2006,2929,Y,REF_FEED_B,02-Mar-2024 12:15:42
INV0016225,Horizon Gamma Capital,CORP_VENTURE,JP,1968,5230,Y,REF_FEED_B,16-May-2024 09:03:17
INV0021202,Beacon Fortune Capital Partners,PE,US,1964,8336,Y,REF_FEED_A,2024-11-28 09:07:03
INV0019930,Atlas Eclipse Asset Management,SOVEREIGN_FUND,JP,1955,713,Y,MANUAL,02/27/2023 05:01:55
INV0000223,Sapphire Equity,VC,IN,2012,1806,Y,MANUAL,2022-04-04 17:27:17
INV0001828,Eastgate Global Capital Partners,VC,DE,2000,515,N,REF_FEED_B,2024-09-06 03:44:59
INV0018617,Ignite Kings Group,ANGEL,JP,1984,440,Y,REF_FEED_B,03-May-2023 23:24:42
INV0015937,Gamma Vanguard Investment Partners,VC,IN,1950,20641,Y,REF_FEED_B,01-Oct-2023 03:43:54
INV0017424,Highland Harbor Capital,VC,BE,2020,"1,979",Y,REF_FEED_A,2022-12-11 18:00:48
INV0018259,Blackridge Sapphire Asset Management,PE,BE,2015,"5,210",Y,REF_FEED_A,2024-03-31 11:58:14
INV0023024,Alpha Guardian Investment Partners,HEDGE_FUND,AE,1973,2960,Y,MANUAL,13/11/2024 20:44:07
INV0013812,Pinnacle Prime Holdings,VC,NO,1973,1871,Y,REF_FEED_A,2024-07-29 22:50:00
INV0022435,Southpoint Mountainview Partners,VC,FR,2005,1365,Y,REF_FEED_A,2022-11-07 03:36:05
INV0019358,Oakwood Meridian Advisors,ANGEL,CN,1980,2867,Y,MANUAL,2022-04-28 00:32:44
INV0001944,Evergreen Associates,VC,SE,2007,1160,Y,REF_FEED_A,1679733845000
INV0008879,Venture Cedarpoint Investments,ANGEL,CA,2004,56789,Y,REF_FEED_B,08-Sep-2024 12:11:19
INV0015866,Kinetic Bluerock Associates,CORP_VENTURE,DK,1952,2817,Y,REF_FEED_A,2022-03-25 00:11:12
INV0011763,Regal Greenfield Asset Management,HEDGE_FUND,IE,1995,40980,Y,REF_FEED_A,2023-08-13 11:28:47
INV0023860,Majestic Northstar Advisors,VC,IN,2001,340,Y,REF_FEED_A,2024-08-30 12:57:50
INV0004287,Kinetic Cascade Investments,ANGEL,SE,1952,10055,Y,REF_FEED_A,2022-05-31 19:16:14
INV0000625,Pinnacle Investment Partners,VC,CH,2017,2099,Y,REF_FEED_A,2023-06-24 12:02:44
INV0014791,Jupiter Crown Investments,VC,CN,1987,2653,Y,MANUAL,2024-01-07 09:04:41
INV0021586,Highland Titan Investments,ANGEL,US,1993,3652,Y,MANUAL,2024-01-20 23:45:55
INV0007730,Harbor Vanguard Capital Partners,ANGEL,AU,2008,63453,Y,REF_FEED_B,2022-12-26 06:32:18
INV0013061,Capital Equity Ventures,VC,LU,1994,12025,Y,REF_FEED_B,20-Feb-2023 20:21:23
INV0003902,Frontier Pinehill Ventures,VC,IE,1951,12379,Y,REF_FEED_A,2022-11-21 06:00:19
INV0011933,Cascade Phoenix Investment Partners,VC,NL,1989,"4,490",Y,REF_FEED_A,2024-05-24 03:40:52
INV0015491,Stellar Omega Asset Management,PE,AE,1955,2199,Y,REF_FEED_B,07-Mar-2024 04:23:33
INV0024361,Beta Luminous Equity,VC,DK,1982,210,N,REF_FEED_B,22-Dec-2024 23:36:32
INV0017942,Blackridge Pinehill Group,PE,FR,1982,2247,Y,REF_FEED_B,2024-11-14 13:14:59
INV0023637,Titan Apex Advisors,SOVEREIGN_FUND,IN,1996,18757,Y,REF_FEED_B,2024-03-21 17:18:21
